Date,SHELL,BP,TTE,CNA,NG
2021-09-08,1368.3121337890625,23.10739517211914,40.10404968261719,40.047306060791016,7.139999866485596
2021-09-09,1352.665771484375,23.003305435180664,39.69267272949219,39.39679718017578,7.090000152587891
2021-09-10,1353.6197509765625,23.183094024658203,39.59212112426758,38.86539840698242,6.949999809265137
2021-09-13,1385.4852294921875,23.694068908691406,40.87193298339844,39.89155197143555,7.139999866485596
2021-09-14,1383.386474609375,23.325031280517578,40.826229095458984,39.56171798706055,7.130000114440918
2021-09-15,1408.3826904296875,24.384828567504883,42.0054931640625,39.88238525390625,7.170000076293945
2021-09-16,1396.9339599609375,23.977943420410156,42.151756286621094,39.53422927856445,6.96999979019165
2021-09-17,1389.110595703125,23.883317947387695,41.447784423828125,39.1494255065918,6.829999923706055
2021-09-20,1370.792724609375,23.4953556060791,40.88051986694336,38.49892044067383,6.730000019073486
2021-09-21,1420.5948486328125,23.87385368347168,41.4849853515625,38.169090270996094,6.710000038146973
2021-09-22,1448.0716552734375,24.27128028869629,42.38703155517578,38.15992736816406,6.800000190734863
2021-09-23,1453.7958984375,24.75386619567871,43.456478118896484,38.269866943359375,6.710000038146973
2021-09-24,1458.9478759765625,24.829566955566406,43.33557891845703,38.196571350097656,6.670000076293945
2021-09-27,1524.20556640625,25.62441635131836,44.674705505371094,39.24104309082031,6.610000133514404
2021-09-28,1566.375,25.77581787109375,45.00948715209961,38.70048904418945,6.71999979019165
2021-09-29,1575.3431396484375,25.65280532836914,44.321327209472656,39.076133728027344,6.619999885559082
2021-09-30,1578.9686279296875,25.860977172851562,44.572410583496094,38.443946838378906,6.880000114440918
2021-10-01,1572.099609375,26.11646842956543,44.68400192260742,39.02116012573242,6.840000152587891
2021-10-04,1595.7601318359375,26.504426956176758,45.26056671142578,38.84708023071289,7.099999904632568
2021-10-05,1621.1378173828125,26.89238929748535,46.59040069580078,39.64417266845703,7.239999771118164
2021-10-06,1576.6788330078125,26.59905242919922,46.237022399902344,40.39546203613281,7.489999771118164
2021-10-07,1595.5693359375,26.712600708007812,46.14402389526367,40.64284133911133,7.420000076293945
2021-10-08,1630.106201171875,27.31820297241211,46.6089973449707,40.945186614990234,7.309999942779541
2021-10-11,1657.0106201171875,27.535837173461914,47.05537033081055,40.807762145996094,7.230000019073486
2021-10-12,1651.6678466796875,27.535837173461914,46.78569030761719,40.990997314453125,7.420000076293945
2021-10-13,1641.9364013671875,27.621002197265625,46.83218765258789,40.90854263305664,7.739999771118164
2021-10-14,1664.64306640625,27.867027282714844,47.36225509643555,41.34831619262695,7.730000019073486
2021-10-15,1690.5936279296875,28.321224212646484,47.957420349121094,41.54988479614258,7.630000114440918
2021-10-18,1686.968017578125,28.113048553466797,48.245704650878906,41.14675521850586,7.400000095367432
2021-10-19,1696.699462890625,28.254985809326172,48.47819137573242,41.412452697753906,7.5
2021-10-20,1703.950439453125,28.51047134399414,48.654884338378906,42.15457534790039,7.639999866485596
2021-10-21,1675.5194091796875,27.857563018798828,47.97602081298828,42.00798416137695,7.679999828338623
2021-10-22,1668.8409423828125,27.92380142211914,47.576141357421875,42.099605560302734,7.639999866485596
2021-10-25,1694.218994140625,28.113048553466797,47.38085174560547,42.31949234008789,7.809999942779541
2021-10-26,1692.310791015625,28.04681396484375,47.23206329345703,41.9346923828125,7.760000228881836
2021-10-27,1684.487548828125,27.677776336669922,46.887977600097656,41.2658576965332,7.789999961853027
2021-10-28,1634.4947509765625,27.649389266967773,47.18556594848633,41.723960876464844,7.650000095367432
2021-10-29,1603.774169921875,27.242502212524414,46.599693298339844,41.1009407043457,7.309999942779541
2021-11-01,1605.8729248046875,27.706165313720703,46.729888916015625,42.17289733886719,7.269999980926514
2021-11-02,1585.265380859375,26.438188552856445,46.95307922363281,42.466087341308594,7.25
2021-11-04,1581.830810546875,25.842052459716797,46.17192077636719,41.46742248535156,7.409999847412109
